episode,shots,reward,mode_switches,moving_avg_shots,moving_avg_rewards
7771,106,26.29999999999994,2,75.52,30.63799999999997
7772,72,35.69999999999997,2,75.5,30.669999999999963
7773,77,32.19999999999996,4,75.56,30.69399999999996
7774,56,31.29999999999999,2,75.17,30.702999999999964
7775,58,31.09999999999995,2,74.71,30.718999999999966
7776,122,24.699999999999907,3,75.21,30.608999999999966
7777,70,32.89999999999999,4,74.73,30.71699999999997
7778,63,33.599999999999994,2,74.38,30.751999999999967
7779,81,34.79999999999996,2,74.4,30.779999999999973
7780,77,32.19999999999993,4,74.46,30.743999999999968
7781,36,39.29999999999998,5,74.35,30.78499999999997
7782,93,30.60000000000001,4,74.26,30.823999999999973
7783,93,33.59999999999997,2,74.14,30.86599999999997
7784,68,33.099999999999994,4,74.23,30.886999999999972
7785,62,33.7,4,74.1,30.95999999999997
7786,96,27.299999999999912,4,74.44,30.925999999999963
7787,33,36.599999999999994,2,73.78,30.991999999999965
7788,59,30.99999999999998,4,73.77,31.022999999999964
7789,52,31.700000000000003,3,73.48,31.051999999999968
7790,84,28.5,2,73.37,31.06299999999997
7791,70,32.89999999999998,2,73.26,31.103999999999974
7792,69,29.999999999999993,4,73.18,31.081999999999972
7793,59,31.0,3,72.81,31.118999999999975
7794,98,27.099999999999945,4,72.84,31.11599999999997
7795,99,26.999999999999893,2,73.4,30.999999999999968
7796,60,33.899999999999956,4,73.06,31.033999999999974
7797,40,32.89999999999997,2,72.8,31.059999999999974
7798,72,32.69999999999999,2,73.05,31.004999999999974
7799,48,29.099999999999994,2,73.06,31.00399999999997
7800,85,31.399999999999913,4,72.83,31.05699999999997
7801,70,29.9,5,72.95,31.01499999999997
7802,98,27.099999999999905,4,73.25,30.924999999999972
7803,93,30.599999999999966,5,73.53,30.92699999999997
7804,100,32.89999999999998,6,73.94,30.915999999999972
7805,71,29.799999999999976,2,73.91,30.888999999999967
7806,83,28.599999999999994,2,74.16,30.80399999999997
7807,51,31.79999999999999,4,74.17,30.772999999999975
7808,70,32.89999999999999,2,74.12,30.777999999999974
7809,81,31.79999999999997,4,74.35,30.844999999999974
7810,39,38.99999999999999,4,73.98,30.94199999999997
7811,49,34.99999999999996,2,74.01,30.908999999999974
7812,76,29.29999999999999,4,74.13,30.836999999999975
7813,33,39.59999999999999,4,73.42,30.96799999999997
7814,67,33.19999999999995,4,73.49,30.960999999999967
7815,73,32.59999999999998,2,73.8,30.95999999999997
7816,64,27.499999999999932,2,73.54,30.925999999999966
7817,77,35.19999999999999,4,73.98,30.941999999999965
7818,80,31.899999999999977,2,74.07,30.90299999999997
7819,107,29.199999999999875,4,74.01,30.908999999999963
7820,95,24.39999999999994,2,74.22,30.857999999999965
7821,60,30.899999999999963,3,74.22,30.85799999999997
7822,82,31.700000000000017,5,74.45,30.804999999999968
7823,39,35.99999999999997,4,74.24,30.855999999999966
7824,58,37.09999999999996,2,74.21,30.858999999999966
7825,86,22.299999999999994,2,74.12,30.80799999999997
7826,79,22.99999999999998,4,74.22,30.73799999999997
7827,46,38.29999999999996,2,73.75,30.844999999999974
7828,50,37.89999999999997,5,73.18,30.931999999999974
7829,98,33.099999999999895,4,73.46,30.903999999999975
7830,60,33.89999999999998,2,73.42,30.90799999999997
7831,59,27.999999999999982,2,73.13,30.87699999999997
7832,62,30.699999999999967,4,72.71,30.888999999999967
7833,69,32.999999999999986,2,72.82,30.87799999999997
7834,54,34.49999999999998,6,72.36,30.95399999999997
7835,94,33.499999999999915,2,72.73,30.976999999999965
7836,75,32.399999999999984,4,72.99,30.950999999999972
7837,120,24.899999999999885,4,73.37,30.852999999999973
7838,89,30.99999999999993,5,73.11,30.878999999999973
7839,66,24.299999999999983,5,73.26,30.743999999999975
7840,42,35.7,4,72.9,30.77999999999997
7841,105,26.399999999999945,2,73.39,30.820999999999973
7842,65,33.39999999999998,4,73.24,30.86599999999997
7843,74,29.499999999999936,2,73.12,30.93799999999997
7844,83,31.59999999999995,3,72.78,31.00199999999997
7845,89,31.000000000000007,2,72.94,31.015999999999966
7846,49,32.0,2,72.68,31.011999999999972
7847,51,34.79999999999996,4,72.64,31.04599999999997
7848,60,36.89999999999994,4,72.48,31.121999999999975
7849,102,26.699999999999946,2,72.9,31.07999999999997
7850,53,34.6,2,72.71,31.15899999999997
7851,74,32.49999999999999,4,72.71,31.188999999999968
7852,59,33.99999999999996,2,72.34,31.25599999999996
7853,91,27.80000000000002,3,72.64,31.22599999999997
7854,109,28.99999999999999,2,72.96,31.25399999999997
7855,42,32.69999999999999,4,72.79,31.27099999999997
7856,71,35.799999999999955,2,72.84,31.385999999999967
7857,66,24.299999999999994,3,72.32,31.347999999999974
7858,51,34.79999999999998,2,72.21,31.35899999999997
7859,65,33.39999999999994,4,72.48,31.331999999999976
7860,96,30.29999999999996,2,72.46,31.333999999999975
7861,123,27.599999999999895,2,73.25,31.254999999999974
7862,64,30.499999999999957,3,73.08,31.27199999999997
7863,89,33.999999999999964,2,72.82,31.35799999999997
7864,68,30.099999999999987,2,72.81,31.32899999999997
7865,48,38.09999999999997,2,72.85,31.444999999999965
7866,117,25.199999999999918,4,73.33,31.396999999999963
7867,45,29.399999999999984,2,72.61,31.438999999999965
7868,111,25.799999999999898,2,73.01,31.398999999999965
7869,56,34.3,3,72.78,31.451999999999963
7870,64,33.5,5,72.63,31.526999999999965
7871,116,28.29999999999987,2,72.73,31.54699999999996
7872,65,33.39999999999995,5,72.66,31.52399999999997
7873,66,30.299999999999983,4,72.55,31.504999999999963
7874,74,32.50000000000001,4,72.73,31.51699999999997
7875,119,24.999999999999886,2,73.34,31.455999999999968
7876,47,26.199999999999978,2,72.59,31.470999999999968
7877,64,30.500000000000007,2,72.53,31.44699999999996
7878,66,30.299999999999955,2,72.56,31.41399999999997
7879,97,27.200000000000017,2,72.72,31.337999999999955
7880,36,39.3,2,72.31,31.40899999999997
7881,94,33.49999999999994,4,72.89,31.350999999999967
7882,80,31.899999999999938,5,72.76,31.363999999999965
7883,57,34.199999999999996,2,72.4,31.36999999999997
7884,90,33.89999999999993,2,72.62,31.377999999999965
7885,75,35.39999999999997,2,72.75,31.394999999999968
7886,95,33.399999999999984,2,72.74,31.45599999999997
7887,41,38.79999999999997,4,72.82,31.477999999999973
7888,49,34.999999999999986,2,72.72,31.51799999999997
7889,76,32.30000000000001,2,72.96,31.52399999999997
7890,41,38.79999999999999,6,72.53,31.62699999999997
7891,50,31.899999999999956,5,72.33,31.616999999999972
7892,71,32.8,6,72.35,31.644999999999968
7893,57,34.20000000000001,6,72.33,31.676999999999968
7894,60,33.89999999999995,4,71.95,31.744999999999962
7895,70,29.900000000000013,3,71.66,31.77399999999997
7896,101,29.799999999999955,5,72.07,31.732999999999965
7897,83,31.6,4,72.5,31.719999999999967
7898,56,31.299999999999983,4,72.34,31.705999999999964
7899,34,30.499999999999993,6,72.2,31.719999999999967
7900,83,31.59999999999997,4,72.18,31.721999999999966
7901,86,28.299999999999933,4,72.34,31.705999999999968
7902,54,34.49999999999999,2,71.9,31.779999999999962
7903,30,33.89999999999998,2,71.27,31.81299999999997
7904,125,27.399999999999938,2,71.52,31.75799999999997
7905,73,32.59999999999999,2,71.54,31.785999999999973
7906,93,27.599999999999923,2,71.64,31.775999999999968
7907,97,27.19999999999996,4,72.1,31.72999999999997
7908,55,34.39999999999999,2,71.95,31.74499999999997
7909,83,34.59999999999995,2,71.97,31.77299999999997
7910,105,23.399999999999938,4,72.63,31.616999999999965
7911,35,39.39999999999999,4,72.49,31.660999999999973
7912,64,30.499999999999964,3,72.37,31.67299999999997
7913,68,30.099999999999937,4,72.72,31.57799999999997
7914,88,34.09999999999994,4,72.93,31.586999999999968
7915,82,31.699999999999935,2,73.02,31.577999999999964
7916,81,25.799999999999997,4,73.19,31.560999999999968
7917,73,35.599999999999966,2,73.15,31.56499999999997
7918,86,34.299999999999955,6,73.21,31.58899999999997
7919,62,27.70000000000001,3,72.76,31.57399999999997
7920,63,30.59999999999996,2,72.44,31.635999999999964
7921,69,29.99999999999998,2,72.53,31.626999999999967
7922,82,31.69999999999998,2,72.53,31.626999999999967
7923,84,31.499999999999993,4,72.98,31.581999999999965
7924,103,32.59999999999995,4,73.43,31.536999999999967
7925,112,28.69999999999994,4,73.69,31.600999999999964
7926,65,33.399999999999956,4,73.55,31.70499999999997
7927,53,31.599999999999962,2,73.62,31.637999999999966
7928,69,35.99999999999995,4,73.81,31.618999999999968
7929,90,30.900000000000013,6,73.73,31.59699999999997
7930,44,32.49999999999999,5,73.57,31.58299999999997
7931,75,35.39999999999994,4,73.73,31.65699999999997
7932,64,36.49999999999994,4,73.75,31.71499999999997
7933,94,27.49999999999997,4,74.0,31.659999999999968
7934,76,29.300000000000004,3,74.22,31.60799999999997
7935,28,37.09999999999998,2,73.56,31.64399999999997
7936,49,31.999999999999993,2,73.3,31.63999999999997
7937,52,31.699999999999996,2,72.62,31.707999999999966
7938,54,28.49999999999997,5,72.27,31.68299999999997
7939,64,30.5,4,72.25,31.74499999999997
7940,94,33.4999999999999,4,72.77,31.722999999999967
7941,88,34.09999999999999,6,72.6,31.79999999999997
7942,41,32.800000000000004,5,72.36,31.793999999999972
7943,15,38.4,3,71.77,31.882999999999974
7944,52,37.69999999999997,5,71.46,31.94399999999997
7945,37,33.19999999999997,2,70.94,31.965999999999973
7946,83,31.6,2,71.28,31.96199999999997
7947,86,28.300000000000004,2,71.63,31.896999999999966
7948,81,31.799999999999983,3,71.84,31.84599999999997
7949,48,35.09999999999999,5,71.3,31.92999999999998
7950,68,33.099999999999994,4,71.45,31.914999999999974
7951,43,29.599999999999987,4,71.14,31.88599999999997
7952,66,24.299999999999965,3,71.21,31.788999999999973
7953,82,28.699999999999903,2,71.12,31.79799999999997
7954,58,34.09999999999998,4,70.61,31.84899999999997
7955,60,30.899999999999935,3,70.79,31.83099999999997
7956,54,34.49999999999997,2,70.62,31.817999999999966
7957,58,34.10000000000001,5,70.54,31.915999999999972
7958,59,33.999999999999986,2,70.62,31.90799999999997
7959,64,33.49999999999993,4,70.61,31.908999999999974
7960,62,36.69999999999996,4,70.27,31.97299999999997
7961,50,31.899999999999984,2,69.54,32.01599999999997
7962,79,26.000000000000014,3,69.69,31.97099999999997
7963,51,34.799999999999976,4,69.31,31.978999999999974
7964,76,35.29999999999998,2,69.39,32.03099999999998
7965,92,33.699999999999946,2,69.83,31.986999999999977
7966,59,30.99999999999997,2,69.25,32.04499999999997
7967,57,31.199999999999974,3,69.37,32.06299999999997
7968,37,33.199999999999996,2,68.63,32.136999999999965
7969,61,30.799999999999976,4,68.68,32.10199999999997
7970,47,35.199999999999974,4,68.51,32.11899999999997
7971,58,34.09999999999994,2,67.93,32.17699999999998
7972,73,29.599999999999937,2,68.01,32.13899999999997
7973,73,35.599999999999966,2,68.08,32.19199999999997
7974,96,30.29999999999994,4,68.3,32.169999999999966
7975,69,35.99999999999997,4,67.8,32.279999999999966
7976,93,27.600000000000005,2,68.26,32.29399999999996
7977,69,29.999999999999964,4,68.31,32.288999999999966
7978,57,34.19999999999996,4,68.22,32.32799999999997
7979,76,35.299999999999926,3,68.01,32.40899999999997
7980,80,28.89999999999998,2,68.45,32.30499999999997
7981,28,40.099999999999994,5,67.79,32.370999999999974
7982,93,27.599999999999937,2,67.92,32.32799999999997
7983,56,25.300000000000004,4,67.91,32.238999999999976
7984,89,33.999999999999936,4,67.9,32.239999999999974
7985,57,37.19999999999999,4,67.72,32.257999999999974
7986,53,37.599999999999994,4,67.3,32.299999999999976
7987,81,34.79999999999994,4,67.7,32.25999999999997
7988,36,33.29999999999998,5,67.57,32.24299999999997
7989,68,30.099999999999994,2,67.49,32.220999999999975
7990,26,28.299999999999997,4,67.34,32.11599999999998
7991,46,32.29999999999998,3,67.3,32.11999999999998
7992,102,26.699999999999935,2,67.61,32.058999999999976
7993,93,30.59999999999991,4,67.97,32.022999999999975
7994,44,29.49999999999999,3,67.81,31.978999999999974
7995,95,27.399999999999963,3,68.06,31.953999999999972
7996,70,29.89999999999997,4,67.75,31.954999999999977
7997,55,31.39999999999999,4,67.47,31.952999999999975
7998,103,26.600000000000012,4,67.94,31.90599999999997
7999,58,34.1,4,68.18,31.94199999999997
8000,56,28.300000000000004,3,67.91,31.908999999999974
8001,47,32.19999999999998,2,67.52,31.94799999999997
8002,57,31.19999999999997,2,67.55,31.914999999999967
8003,68,36.09999999999997,2,67.93,31.936999999999976
8004,46,38.299999999999955,4,67.14,32.045999999999964
8005,77,35.199999999999974,4,67.18,32.071999999999974
8006,105,23.39999999999999,4,67.3,32.02999999999998
8007,50,31.89999999999997,4,66.83,32.07699999999998
8008,111,25.800000000000022,5,67.39,31.990999999999975
8009,113,25.599999999999973,4,67.69,31.900999999999982
8010,44,38.49999999999998,3,67.08,32.05199999999998
8011,64,36.499999999999964,2,67.37,32.02299999999998
8012,50,37.89999999999998,2,67.23,32.09699999999997
8013,63,33.60000000000001,2,67.18,32.13199999999998
8014,47,32.2,2,66.77,32.11299999999997
8015,90,27.900000000000006,2,66.85,32.074999999999974
8016,68,27.099999999999966,2,66.72,32.08799999999997
8017,85,28.399999999999995,4,66.84,32.01599999999997
8018,66,33.29999999999999,5,66.64,32.00599999999998
8019,70,29.89999999999997,2,66.72,32.02799999999998
8020,41,32.79999999999997,2,66.5,32.04999999999998
8021,93,27.600000000000023,4,66.74,32.025999999999975
8022,114,25.49999999999999,2,67.06,31.963999999999977
8023,72,29.700000000000014,4,66.94,31.945999999999973
8024,93,24.600000000000026,2,66.84,31.86599999999997
8025,102,32.69999999999999,4,66.74,31.90599999999997
8026,69,29.99999999999997,4,66.78,31.87199999999997
8027,67,30.19999999999995,2,66.92,31.85799999999997
8028,84,31.49999999999993,4,67.07,31.812999999999974
8029,115,31.399999999999917,4,67.32,31.81799999999998
8030,93,30.599999999999977,4,67.81,31.798999999999975
8031,79,34.99999999999997,2,67.85,31.794999999999977
8032,69,30.0,6,67.9,31.729999999999972
8033,53,37.59999999999998,2,67.49,31.830999999999975
8034,105,29.39999999999996,2,67.78,31.831999999999976
8035,101,26.800000000000022,5,68.51,31.728999999999978
8036,58,31.1,4,68.6,31.719999999999978
8037,87,28.199999999999996,2,68.95,31.684999999999977
8038,114,28.499999999999922,2,69.55,31.684999999999977
8039,39,33.0,2,69.3,31.709999999999976
8040,111,25.799999999999955,2,69.47,31.632999999999974
8041,117,28.200000000000028,2,69.76,31.573999999999977
8042,103,29.600000000000005,6,70.38,31.541999999999977
8043,31,27.799999999999986,5,70.54,31.435999999999982
8044,65,33.399999999999984,2,70.67,31.39299999999998
8045,87,31.199999999999974,5,71.17,31.37299999999998
8046,126,24.30000000000001,4,71.6,31.299999999999983
8047,108,26.100000000000016,2,71.82,31.277999999999977
8048,112,28.69999999999998,2,72.13,31.246999999999975
8049,78,32.09999999999992,4,72.43,31.216999999999974
8050,36,27.29999999999998,4,72.11,31.158999999999978
8051,47,35.19999999999995,2,72.15,31.21499999999998
8052,108,20.099999999999994,2,72.57,31.172999999999973
8053,65,33.400000000000006,4,72.4,31.219999999999978
8054,23,37.59999999999999,2,72.05,31.254999999999978
8055,116,28.29999999999992,2,72.61,31.228999999999978
8056,67,33.2,2,72.74,31.215999999999973
8057,88,28.099999999999994,4,73.04,31.15599999999997
8058,98,27.099999999999966,2,73.43,31.08699999999997
8059,79,34.999999999999964,2,73.58,31.101999999999975
8060,73,29.599999999999973,3,73.69,31.03099999999997
8061,30,36.9,4,73.49,31.08099999999998
8062,78,35.09999999999998,2,73.48,31.171999999999976
8063,65,33.39999999999999,4,73.62,31.157999999999973
8064,75,29.399999999999984,4,73.61,31.09899999999998
8065,32,33.69999999999998,2,73.01,31.098999999999975
8066,63,33.599999999999994,2,73.05,31.12499999999998
8067,79,28.999999999999932,3,73.27,31.102999999999973
8068,81,28.799999999999926,2,73.71,31.058999999999973
8069,19,31.999999999999993,2,73.29,31.070999999999973
8070,65,33.400000000000006,4,73.47,31.052999999999976
8071,63,33.599999999999994,4,73.52,31.047999999999973
8072,52,28.700000000000003,2,73.31,31.038999999999977
8073,100,29.900000000000013,4,73.58,30.981999999999974
8074,120,27.899999999999874,2,73.82,30.95799999999998
8075,66,30.299999999999976,4,73.79,30.900999999999982
8076,49,37.999999999999986,5,73.35,31.00499999999998
8077,58,31.099999999999962,2,73.24,31.015999999999984
8078,63,30.599999999999973,4,73.3,30.979999999999983
8079,73,35.599999999999994,2,73.27,30.98299999999998
8080,58,34.10000000000001,4,73.05,31.03499999999998
8081,91,33.799999999999926,2,73.68,30.971999999999976
8082,80,25.89999999999995,2,73.55,30.954999999999977
8083,102,26.699999999999967,2,74.01,30.96899999999998
8084,119,24.99999999999998,2,74.31,30.878999999999976
8085,66,36.29999999999998,4,74.4,30.869999999999987
8086,84,25.49999999999994,2,74.71,30.748999999999977
8087,63,36.599999999999966,2,74.53,30.766999999999985
8088,57,37.19999999999997,2,74.74,30.80599999999998
8089,41,32.799999999999976,4,74.47,30.83299999999998
8090,71,32.8,4,74.92,30.87799999999998
8091,56,37.29999999999999,2,75.02,30.927999999999983
8092,79,31.999999999999986,2,74.79,30.980999999999984
8093,88,34.09999999999999,4,74.74,31.01599999999998
8094,46,35.29999999999997,4,74.76,31.073999999999984
8095,49,37.999999999999964,2,74.3,31.17999999999998
8096,62,36.69999999999995,2,74.22,31.24799999999998
8097,136,29.3,2,75.03,31.22699999999998
8098,51,34.79999999999997,2,74.51,31.308999999999983
8099,69,32.999999999999986,4,74.62,31.29799999999998
8100,58,31.099999999999966,5,74.64,31.32599999999998
8101,58,28.099999999999955,2,74.75,31.28499999999998
8102,89,33.99999999999997,4,75.07,31.312999999999974
8103,64,30.499999999999982,5,75.03,31.25699999999998
8104,74,32.49999999999997,4,75.31,31.198999999999977
8105,82,25.699999999999953,4,75.36,31.103999999999978
8106,97,30.199999999999914,3,75.28,31.17199999999998
8107,101,29.79999999999997,2,75.79,31.150999999999975
8108,88,31.099999999999945,5,75.56,31.20399999999998
8109,51,31.799999999999994,5,74.94,31.26599999999998
8110,37,33.19999999999998,4,74.87,31.21299999999998
8111,47,32.19999999999998,4,74.7,31.169999999999977
8112,74,29.499999999999954,4,74.94,31.085999999999977
8113,50,34.899999999999984,2,74.81,31.098999999999975
8114,58,37.09999999999998,2,74.92,31.147999999999975
8115,35,27.399999999999984,2,74.37,31.14299999999998
8116,35,27.399999999999984,2,74.04,31.145999999999976
8117,96,30.299999999999933,3,74.15,31.164999999999974
8118,45,32.39999999999999,4,73.94,31.155999999999977
8119,76,35.29999999999994,4,74.0,31.209999999999972
8120,115,28.399999999999913,3,74.74,31.165999999999972
8121,54,28.49999999999999,4,74.35,31.174999999999972
8122,81,31.799999999999937,2,74.02,31.23799999999997
8123,41,32.8,2,73.71,31.268999999999977
8124,52,37.69999999999997,4,73.3,31.399999999999974
8125,63,36.59999999999998,4,72.91,31.438999999999968
8126,103,29.599999999999888,4,73.25,31.434999999999974
8127,98,30.099999999999984,5,73.56,31.433999999999973
8128,80,34.899999999999956,2,73.52,31.467999999999975
8129,43,38.6,3,72.8,31.539999999999974
8130,81,34.7999999999999,3,72.68,31.581999999999972
8131,85,28.39999999999995,4,72.74,31.515999999999977
8132,60,33.89999999999996,4,72.65,31.55499999999997
8133,101,26.80000000000001,2,73.13,31.446999999999974
8134,100,32.89999999999996,4,73.08,31.48199999999998
8135,41,38.79999999999998,2,72.48,31.60199999999998
8136,76,23.299999999999976,3,72.66,31.523999999999983
8137,79,31.999999999999993,4,72.58,31.561999999999976
8138,103,26.599999999999916,2,72.47,31.542999999999978
8139,43,26.59999999999998,4,72.51,31.478999999999974
8140,102,26.6999999999999,3,72.42,31.487999999999975
8141,57,34.199999999999996,2,71.82,31.547999999999966
8142,69,29.99999999999998,2,71.48,31.55199999999997
8143,80,34.89999999999996,2,71.97,31.62299999999997
8144,85,31.400000000000006,3,72.17,31.602999999999973
8145,88,28.099999999999998,2,72.18,31.571999999999974
8146,74,35.49999999999994,6,71.66,31.683999999999973
8147,100,32.9,4,71.58,31.751999999999974
8148,65,30.399999999999984,4,71.11,31.768999999999973
8149,76,29.299999999999976,4,71.09,31.740999999999975
8150,37,33.19999999999999,5,71.1,31.799999999999972
8151,75,29.399999999999913,2,71.38,31.741999999999976
8152,46,32.29999999999997,2,70.76,31.863999999999972
8153,60,24.899999999999974,4,70.71,31.778999999999975
8154,73,29.599999999999994,4,71.21,31.698999999999973
8155,99,32.999999999999915,4,71.04,31.745999999999977
8156,52,31.699999999999978,3,70.89,31.730999999999966
8157,100,26.900000000000013,2,71.01,31.71899999999997
8158,69,32.99999999999998,3,70.72,31.77799999999997
8159,24,28.499999999999993,2,70.17,31.71299999999997
8160,33,33.59999999999999,4,69.77,31.75299999999997
8161,83,28.599999999999994,2,70.3,31.66999999999997
8162,33,30.59999999999998,2,69.85,31.624999999999968
8163,53,31.59999999999998,5,69.73,31.606999999999967
8164,98,24.099999999999994,3,69.96,31.55399999999997
8165,85,31.39999999999999,4,70.49,31.530999999999967
8166,90,33.899999999999935,2,70.76,31.53399999999997
8167,87,28.19999999999998,2,70.84,31.52599999999997
8168,46,38.299999999999955,2,70.49,31.620999999999977
8169,67,30.200000000000003,4,70.97,31.602999999999966
8170,44,32.49999999999999,4,70.76,31.59399999999997
8171,91,27.8,4,71.04,31.535999999999966
8172,43,35.59999999999998,2,70.95,31.60499999999997
8173,65,33.39999999999998,2,70.6,31.639999999999972
8174,32,27.699999999999996,4,69.72,31.63799999999997
8175,75,35.39999999999999,4,69.81,31.688999999999968
8176,64,36.499999999999986,2,69.96,31.673999999999968
8177,61,30.79999999999997,2,69.99,31.67099999999997
8178,76,26.30000000000001,6,70.12,31.62799999999998
8179,77,35.19999999999996,2,70.16,31.623999999999974
8180,96,27.29999999999995,2,70.54,31.555999999999973
8181,25,37.39999999999999,3,69.88,31.59199999999997
8182,42,35.69999999999996,2,69.5,31.68999999999997
8183,44,38.49999999999999,2,68.92,31.80799999999997
8184,71,32.79999999999997,2,68.44,31.88599999999997
8185,79,31.99999999999998,5,68.57,31.842999999999975
8186,73,32.59999999999994,4,68.46,31.913999999999973
8187,65,30.400000000000013,4,68.48,31.851999999999975
8188,99,27.0,2,68.9,31.74999999999997
8189,63,33.599999999999994,4,69.12,31.75799999999997
8190,60,27.89999999999998,4,69.01,31.708999999999975
8191,92,27.699999999999967,6,69.37,31.61299999999997
8192,107,26.19999999999991,2,69.65,31.55499999999997
8193,86,31.299999999999955,4,69.63,31.526999999999962
8194,58,37.09999999999998,2,69.75,31.54499999999997
8195,45,38.399999999999984,3,69.71,31.548999999999968
8196,92,30.699999999999996,4,70.01,31.48899999999997
8197,60,30.89999999999997,2,69.25,31.504999999999967
8198,51,31.79999999999998,2,69.25,31.474999999999973
8199,56,31.299999999999965,2,69.12,31.45799999999998
8200,64,36.499999999999986,4,69.18,31.511999999999976
8201,48,38.09999999999998,4,69.08,31.611999999999977
8202,77,29.199999999999946,4,68.96,31.563999999999975
8203,113,25.59999999999988,2,69.45,31.514999999999972
8204,46,35.29999999999998,6,69.17,31.542999999999974
8205,71,35.79999999999995,4,69.06,31.64399999999997
8206,89,33.999999999999964,3,68.98,31.68199999999997
8207,92,21.70000000000001,3,68.89,31.60099999999997
8208,60,36.899999999999956,5,68.61,31.65899999999997
8209,71,32.80000000000001,4,68.81,31.668999999999972
8210,72,29.69999999999996,4,69.16,31.633999999999972
8211,65,30.39999999999997,4,69.34,31.615999999999975
8212,82,34.69999999999999,2,69.42,31.66799999999997
8213,37,39.19999999999998,4,69.29,31.71099999999997
8214,45,35.39999999999998,2,69.16,31.69399999999997
8215,27,37.19999999999999,4,69.08,31.79199999999997
8216,103,26.6,5,69.76,31.78399999999997
8217,75,35.399999999999956,4,69.55,31.834999999999972
8218,85,28.399999999999995,3,69.95,31.794999999999973
8219,70,32.89999999999998,3,69.89,31.770999999999976
8220,82,34.69999999999996,3,69.56,31.83399999999998
8221,70,32.89999999999997,2,69.72,31.877999999999975
8222,59,30.999999999999968,2,69.5,31.869999999999976
8223,68,36.09999999999999,4,69.77,31.902999999999974
8224,64,33.499999999999986,2,69.89,31.860999999999976
8225,62,30.699999999999953,5,69.88,31.80199999999997
8226,71,32.80000000000001,2,69.56,31.833999999999975
8227,71,32.79999999999994,3,69.29,31.860999999999972
8228,56,34.3,4,69.05,31.854999999999972
8229,87,28.199999999999996,4,69.49,31.750999999999973
8230,52,31.699999999999978,4,69.2,31.719999999999967
8231,89,25.00000000000001,2,69.24,31.68599999999997
8232,105,32.39999999999998,4,69.69,31.67099999999997
8233,106,29.29999999999994,4,69.74,31.695999999999966
8234,54,31.499999999999982,3,69.28,31.68199999999997
8235,92,27.699999999999996,4,69.79,31.570999999999966
8236,79,23.0,3,69.82,31.56799999999997
8237,113,25.59999999999993,3,70.16,31.50399999999997
8238,100,29.89999999999996,3,70.13,31.53699999999997
8239,81,34.79999999999993,2,70.51,31.618999999999975
8240,47,32.19999999999998,2,69.96,31.673999999999968
8241,84,34.49999999999993,2,70.23,31.67699999999997
8242,68,33.099999999999994,2,70.22,31.70799999999997
8243,64,30.49999999999997,4,70.06,31.663999999999973
8244,60,27.89999999999995,2,69.81,31.628999999999973
8245,67,30.199999999999925,5,69.6,31.649999999999974
8246,115,28.39999999999995,6,70.01,31.57899999999998
8247,77,29.199999999999953,3,69.78,31.54199999999997
8248,124,30.499999999999908,4,70.37,31.54299999999997
8249,50,28.89999999999999,2,70.11,31.538999999999973
8250,77,29.199999999999925,4,70.51,31.498999999999974
8251,60,27.899999999999963,2,70.36,31.483999999999977
8252,84,31.499999999999936,5,70.74,31.475999999999978
8253,104,26.50000000000002,2,71.18,31.491999999999972
8254,89,27.999999999999908,3,71.34,31.475999999999978
8255,70,32.89999999999996,4,71.05,31.474999999999977
8256,69,35.99999999999994,4,71.22,31.517999999999976
8257,58,31.09999999999995,4,70.8,31.559999999999974
8258,94,30.499999999999993,4,71.05,31.53499999999997
8259,93,30.59999999999996,3,71.74,31.55599999999997
8260,92,27.699999999999935,4,72.33,31.496999999999968
8261,92,27.700000000000003,4,72.42,31.487999999999964
8262,27,34.19999999999999,4,72.36,31.523999999999965
8263,84,34.49999999999996,4,72.67,31.552999999999965
8264,72,29.699999999999932,4,72.41,31.608999999999966
8265,78,29.099999999999966,2,72.34,31.585999999999967
8266,73,29.599999999999937,2,72.17,31.542999999999964
8267,56,25.29999999999997,3,71.86,31.513999999999967
8268,87,31.19999999999991,5,72.27,31.44299999999997
8269,74,32.49999999999999,2,72.34,31.465999999999973
8270,97,30.199999999999942,2,72.87,31.44299999999997
8271,69,35.999999999999964,2,72.65,31.524999999999963
8272,81,28.800000000000004,4,73.03,31.456999999999972
8273,50,31.899999999999956,2,72.88,31.44199999999997
8274,57,34.19999999999997,4,73.13,31.50699999999997
8275,44,32.5,4,72.82,31.47799999999997
8276,37,36.199999999999996,4,72.55,31.47499999999997
8277,110,22.900000000000027,4,73.04,31.39599999999997
8278,68,33.1,2,72.96,31.46399999999997
8279,73,32.599999999999994,3,72.92,31.43799999999997
8280,47,35.19999999999996,6,72.43,31.516999999999967
8281,73,32.59999999999996,2,72.91,31.468999999999966
8282,93,24.59999999999994,3,73.42,31.35799999999997
8283,116,31.29999999999994,4,74.14,31.285999999999962
8284,47,35.199999999999974,4,73.9,31.309999999999963
8285,63,30.59999999999995,5,73.74,31.295999999999964
8286,92,21.69999999999999,3,73.93,31.186999999999966
8287,89,30.999999999999932,3,74.17,31.192999999999962
8288,66,33.29999999999997,3,73.84,31.255999999999972
8289,75,35.399999999999984,6,73.96,31.27399999999997
8290,133,23.59999999999998,4,74.69,31.230999999999977
8291,96,21.3,3,74.73,31.16699999999997
8292,43,35.59999999999996,2,74.09,31.26099999999997
